Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741161206,100,,Aggregated,820.600000,0.300000,13,19,27,37,77,150,300,470,1500,3800,10000,314024,102,13,39.61631519305366,1.5013200172688812,10015.681118995417,24887.972084936184
1741161207,100,,Aggregated,813.600000,0.300000,13,19,27,37,77,150,300,470,1500,3800,10000,314377,103,13,39.61213266239391,1.5013200172688812,10015.681118995417,24869.25804050551
1741161207,100,,Aggregated,813.600000,0.300000,13,19,27,37,77,150,290,470,1500,3800,10000,314764,103,13,39.58866059943428,1.5013200172688812,10015.681118995417,24848.609590042062
1741161208,100,,Aggregated,802.800000,1.300000,13,19,27,37,76,150,290,470,1500,3800,10000,315107,104,13,39.58590318877184,1.5013200172688812,10015.681118995417,24831.793390816452
1741161208,100,,Aggregated,802.800000,1.300000,13,19,27,37,76,150,290,470,1500,3800,10000,315514,104,13,39.55665196815161,1.5013200172688812,10015.681118995417,24810.08892473868
1741161209,100,,Aggregated,794.300000,1.300000,13,19,27,37,76,150,290,470,1500,3800,10000,315863,105,13,39.538985247485705,1.5013200172688812,10015.681118995417,24793.450841029182
1741161209,100,,Aggregated,794.300000,1.300000,13,19,27,37,76,150,290,470,1500,3800,10000,316258,107,13,39.5282522777028,1.5013200172688812,10015.681118995417,24774.72745353477
1741161210,100,,Aggregated,789.400000,1.400000,13,19,27,36,76,150,290,470,1500,3800,10000,316646,107,13,39.50055225964512,1.5013200172688812,10015.681118995417,24754.937725409447
1741161211,100,,Aggregated,781.700000,1.400000,13,19,27,36,76,150,290,470,1500,3800,10000,317008,107,13,39.47757520299392,1.5013200172688812,10015.681118995417,24737.2530535507
1741161211,100,,Aggregated,781.700000,1.400000,13,19,27,36,76,150,290,470,1500,3800,10000,317406,108,13,39.45291319970488,1.5013200172688812,10015.681118995417,24716.278955029207
1741161212,100,,Aggregated,770.400000,1.700000,13,19,27,36,76,150,290,470,1500,3800,10000,317782,108,13,39.41970278943925,1.5013200172688812,10015.681118995417,24695.69885330195
1741161212,100,,Aggregated,770.400000,1.700000,13,19,27,36,76,150,290,470,1500,3800,10000,318165,108,13,39.39000694264485,1.5013200172688812,10015.681118995417,24676.29274118775
1741161213,100,,Aggregated,765.000000,1.600000,13,19,27,36,76,150,290,470,1500,3800,10000,318535,108,13,39.35678952554657,1.5013200172688812,10015.681118995417,24657.441430298084
1741161213,100,,Aggregated,765.000000,1.600000,13,19,27,36,76,150,290,470,1500,3800,10000,318911,108,13,39.32212154047708,1.5013200172688812,10015.681118995417,24637.184534243097
1741161214,100,,Aggregated,755.300000,1.700000,13,19,27,36,76,150,290,470,1500,3800,10000,319303,108,13,39.29035831103068,1.5013200172688812,10015.681118995417,24619.736670184746
1741161214,100,,Aggregated,755.300000,1.700000,13,19,27,36,76,150,290,470,1500,3800,10000,319689,109,13,39.26745270140245,1.5013200172688812,10015.681118995417,24598.58804963574
1741161215,100,,Aggregated,745.700000,1.700000,13,19,27,36,76,150,290,470,1500,3800,10000,320104,109,13,39.233386900459436,1.5013200172688812,10015.681118995417,24576.86764926399
1741161215,100,,Aggregated,745.700000,1.700000,13,19,27,36,76,150,290,470,1500,3800,10000,320449,110,13,39.23536630025811,1.5013200172688812,10015.681118995417,24559.066650231394
1741161216,100,,Aggregated,740.900000,1.700000,12,19,27,36,76,150,290,470,1500,3800,10000,320804,111,12,39.23857936701315,1.5013200172688812,10015.681118995417,24541.875101307964
1741161216,100,,Aggregated,740.900000,1.700000,12,19,27,36,76,150,290,470,1500,3800,10000,321177,112,12,39.23537580518667,1.5013200172688812,10015.681118995417,24521.789088259746
1741161217,100,,Aggregated,741.400000,1.800000,12,19,27,36,75,150,290,470,1500,4000,10000,321562,115,12,39.24537743881671,1.5013200172688812,10015.681118995417,24502.660130861233
1741161217,100,,Aggregated,741.400000,1.800000,12,19,27,36,75,150,290,470,1500,4700,10000,321947,117,12,39.279553295249954,1.5013200172688812,10015.681118995417,24483.906018692516
1741161218,100,,Aggregated,741.500000,0.900000,12,19,27,36,75,150,290,470,1500,4900,10000,322333,118,12,39.283963752485604,1.5013200172688812,10015.681118995417,24464.833951224355
1741161218,100,,Aggregated,741.500000,0.900000,12,19,27,36,75,150,290,470,1500,4900,10000,322717,119,12,39.2829514807342,1.5013200172688812,10015.681118995417,24445.764840401964
1741161219,100,,Aggregated,747.100000,1.300000,12,19,27,36,75,150,290,470,1500,4900,10000,323120,120,12,39.28960650269432,1.5013200172688812,10015.681118995417,24424.913032309978
1741161219,100,,Aggregated,747.100000,1.300000,12,19,27,36,75,150,290,470,1500,4900,10000,323524,120,12,39.257347122317114,1.5013200172688812,10015.681118995417,24402.979877845228
1741161220,100,,Aggregated,749.800000,1.500000,12,19,27,36,75,150,290,470,1500,4900,10000,323910,120,12,39.238246878155216,1.5013200172688812,10015.681118995417,24384.246732116946
1741161220,100,,Aggregated,749.800000,1.500000,12,19,27,36,75,150,290,470,1500,5200,10000,324306,122,12,39.27058024744556,1.5013200172688812,10015.681118995417,24364.292304181854
1741161221,100,,Aggregated,754.500000,1.500000,12,19,27,36,75,150,290,470,1500,5200,10000,324717,122,12,39.24203076058267,1.5013200172688812,10015.681118995417,24343.424468075278
1741161221,100,,Aggregated,754.500000,1.500000,12,19,27,36,75,150,290,470,1500,5200,10000,325140,122,12,39.2097073215267,1.5013200172688812,10015.681118995417,24322.352900289105
1741161222,100,,Aggregated,759.800000,1.300000,12,19,27,36,75,140,290,470,1500,5600,10000,325543,123,12,39.21331578081933,1.5013200172688812,10015.681118995417,24301.376616913894
1741161222,100,,Aggregated,759.800000,1.300000,12,19,27,36,75,140,290,470,1500,5600,10000,325957,123,12,39.186831926266024,1.5013200172688812,10015.681118995417,24280.341517439418
1741161223,100,,Aggregated,764.400000,1.500000,12,19,27,36,75,140,290,470,1500,5600,10000,326331,123,12,39.17045774618691,1.5013200172688812,10015.681118995417,24264.18268567804
1741161223,100,,Aggregated,764.400000,1.500000,12,19,27,36,75,140,290,470,1500,5600,10000,326752,123,12,39.143590755512754,1.5013200172688812,10015.681118995417,24244.674165728135
1741161224,100,,Aggregated,770.800000,1.500000,12,19,27,36,75,140,290,460,1500,5600,10000,327147,123,12,39.11979472400617,1.5013200172688812,10015.681118995417,24226.68383937496
1741161224,100,,Aggregated,770.800000,1.500000,12,18,27,36,75,140,290,460,1500,5600,10000,327550,123,12,39.0963866483761,1.5013200172688812,10015.681118995417,24208.631277667533
1741161225,100,,Aggregated,773.700000,1.500000,12,18,27,36,75,140,290,460,1500,5600,10000,327929,123,12,39.079013563976716,1.5013200172688812,10015.681118995417,24191.56302736263
1741161225,100,,Aggregated,773.700000,1.500000,12,18,27,36,75,140,290,460,1500,5600,10000,328324,124,12,39.08922197027368,1.5013200172688812,10015.681118995417,24172.480528380504
1741161226,100,,Aggregated,779.800000,1.500000,12,18,27,36,74,140,290,460,1500,5600,10000,328735,124,12,39.057358835472904,1.5013200172688812,10015.681118995417,24151.730120005475
1741161226,100,,Aggregated,779.800000,1.500000,12,18,27,36,74,140,290,460,1500,5600,10000,329138,124,12,39.03442329984435,1.5013200172688812,10015.681118995417,24134.375918307822
1741161227,100,,Aggregated,778.700000,1.400000,12,18,27,36,74,140,290,460,1500,5600,10000,329530,124,12,39.00957211956399,1.5013200172688812,10015.681118995417,24114.45395563378
1741161227,100,,Aggregated,778.700000,1.400000,12,18,27,36,74,140,290,460,1500,5600,10000,329932,124,12,38.9901292368157,1.5013200172688812,10015.681118995417,24096.349184074294
1741161228,100,,Aggregated,788.800000,1.300000,12,18,27,36,74,140,290,460,1500,5600,10000,330312,124,12,38.96812750876967,1.5013200172688812,10015.681118995417,24077.930723073943
1741161228,100,,Aggregated,788.800000,1.300000,12,18,27,36,74,140,290,460,1500,5600,10000,330712,124,12,38.953061132574526,1.5013200172688812,10015.681118995417,24059.140194489464
1741161229,100,,Aggregated,791.200000,0.900000,12,18,27,36,74,140,290,460,1500,5600,10000,331117,124,12,38.94002335681251,1.5013200172688812,10015.681118995417,24039.292286412357
1741161229,100,,Aggregated,791.200000,0.900000,12,18,27,36,74,140,290,460,1500,5600,10000,331505,124,12,38.92046221352342,1.5013200172688812,10015.681118995417,24021.938709823382
1741161230,100,,Aggregated,793.800000,0.600000,12,18,27,36,74,140,290,460,1500,5600,10000,331918,124,12,38.888018724053346,1.5013200172688812,10015.681118995417,24004.12043938563
1741161230,100,,Aggregated,793.800000,0.600000,12,18,27,36,74,140,290,460,1500,5600,10000,332350,125,12,38.892851911642545,1.5013200172688812,10015.681118995417,23982.05237550775
1741161231,100,,Aggregated,795.600000,0.500000,12,18,27,36,74,140,290,460,1500,5600,10000,332705,127,12,38.8775117811706,1.0297450062353164,10015.681118995417,23966.472304293595
1741161231,100,,Aggregated,795.600000,0.500000,12,18,27,36,74,140,290,460,1500,5600,10000,333101,127,12,38.8711846492309,1.0297450062353164,10015.681118995417,23948.742249347797
1741161232,100,,Aggregated,795.000000,0.400000,12,18,27,36,74,140,290,460,1500,5600,10000,333503,127,12,38.846778996499296,1.0297450062353164,10015.681118995417,23928.386713163
1741161232,100,,Aggregated,795.000000,0.400000,12,18,27,36,74,140,290,460,1500,5600,10000,333884,127,12,38.832685606365125,1.0297450062353164,10015.681118995417,23910.795899174565
1741161233,100,,Aggregated,795.800000,0.500000,12,18,27,36,74,140,290,460,1500,5600,10000,334295,127,12,38.80353080892822,1.0297450062353164,10015.681118995417,23892.17224906146
1741161233,100,,Aggregated,795.800000,0.500000,12,18,27,36,74,140,290,460,1500,5600,10000,334712,127,12,38.781408816293386,1.0297450062353164,10015.681118995417,23871.47506513062
1741161234,100,,Aggregated,791.900000,0.400000,12,18,27,35,74,140,290,460,1500,5600,10000,335094,127,12,38.75682164570835,1.0297450062353164,10015.681118995417,23853.45365777961
1741161234,100,,Aggregated,791.900000,0.400000,12,18,27,35,74,140,290,460,1500,5600,10000,335524,127,12,38.72847379049272,1.0297450062353164,10015.681118995417,23832.992915558945
1741161235,100,,Aggregated,792.000000,0.400000,12,18,27,36,74,140,290,460,1500,5600,10000,335893,127,12,38.72111670391173,1.0297450062353164,10015.681118995417,23816.03018520779
1741161235,100,,Aggregated,792.000000,0.400000,12,18,27,35,74,140,290,460,1500,5600,10000,336312,127,12,38.6995300321371,1.0297450062353164,10015.681118995417,23798.106787744713
1741161236,100,,Aggregated,788.200000,0.400000,12,18,27,36,74,140,290,460,1500,10000,10000,336679,128,12,38.71437559766229,1.0297450062353164,10015.681118995417,23782.066152032054
1741161236,100,,Aggregated,788.200000,0.400000,12,18,27,36,74,140,290,460,1500,10000,10000,337048,128,12,38.70936099205571,1.0297450062353164,10015.681118995417,23766.529366737082
1741161237,100,,Aggregated,791.500000,0.400000,12,18,27,36,74,140,290,460,1500,10000,10000,337385,128,12,38.706905394780144,1.0297450062353164,10015.681118995417,23750.358815596424
1741161237,100,,Aggregated,791.500000,0.400000,12,18,27,36,74,140,290,460,1500,10000,10000,337666,128,12,38.73876644235635,1.0297450062353164,10015.681118995417,23738.999153009187
1741161238,100,,Aggregated,791.600000,0.300000,12,19,27,36,74,140,290,460,1500,10000,10000,337943,128,12,38.79296529813908,1.0297450062353164,10015.681118995417,23726.75587895
1741161238,100,,Aggregated,791.600000,0.300000,12,19,27,36,74,140,290,460,1500,10000,10000,338260,128,12,38.815504738542565,1.0297450062353164,10015.681118995417,23712.32717731922
1741161239,100,,Aggregated,784.100000,0.400000,12,19,27,36,75,140,290,460,1500,10000,10000,338528,128,12,38.85666183157191,1.0297450062353164,10015.681118995417,23700.64566594196
1741161239,100,,Aggregated,784.100000,0.400000,12,19,27,36,75,140,290,460,1500,10000,10000,338852,128,12,38.89239576632354,1.0297450062353164,10015.681118995417,23685.628038199568
1741161240,100,,Aggregated,759.600000,0.400000,12,19,27,36,75,140,290,460,1500,10000,10000,339177,128,12,38.89413387453215,1.0297450062353164,10015.681118995417,23670.30101982151
1741161240,100,,Aggregated,759.600000,0.400000,12,19,27,36,75,140,290,460,1500,10000,10000,339468,128,12,38.91583594318379,1.0297450062353164,10015.681118995417,23656.33435846678
1741161241,100,,Aggregated,739.700000,0.400000,12,19,27,36,75,140,290,460,1500,10000,10000,339774,128,12,38.93506055579464,1.0297450062353164,10015.681118995417,23641.30869342563
1741161241,100,,Aggregated,739.700000,0.400000,12,19,27,36,75,140,290,460,1500,5600,10000,340127,128,12,38.93147898067144,1.0297450062353164,10015.681118995417,23624.467193136683
1741161242,100,,Aggregated,723.300000,0.400000,12,19,27,36,75,140,290,460,1500,5600,10000,340387,129,12,38.95702542069967,1.0297450062353164,10015.681118995417,23612.673286582623
1741161242,100,,Aggregated,723.300000,0.400000,12,19,27,37,75,140,290,460,1500,5600,10000,340615,129,12,38.993764260196784,1.0297450062353164,10015.681118995417,23603.99339723735
1741161243,100,,Aggregated,702.200000,0.100000,12,19,27,37,75,140,290,460,1500,5600,10000,340755,129,12,39.05459335003095,1.0297450062353164,10015.681118995417,23598.18931196901
1741161243,100,,Aggregated,702.200000,0.100000,12,19,27,37,76,140,290,460,1500,5600,10000,340865,129,12,39.13476412392516,1.0297450062353164,10015.681118995417,23593.61665468734
1741161244,100,,Aggregated,688.700000,0.100000,12,19,27,37,76,140,290,460,1500,5600,10000,340994,129,12,39.23885263309603,1.0297450062353164,10015.681118995417,23588.97185874238
1741161244,100,,Aggregated,688.700000,0.100000,12,19,27,37,76,150,290,460,1500,5600,10000,341111,129,12,39.341786870446626,1.0297450062353164,10015.681118995417,23585.67114810135
1741161245,100,,Aggregated,652.300000,0.200000,12,19,27,37,76,150,290,460,1500,5600,10000,341216,129,12,39.42557507903794,1.0297450062353164,10015.681118995417,23581.66850909688
1741161245,100,,Aggregated,652.300000,0.200000,12,19,27,37,76,150,290,470,1500,5600,10000,341354,129,12,39.54127991289411,1.0297450062353164,10015.681118995417,23574.98891473368
1741161246,100,,Aggregated,596.200000,0.200000,12,19,27,37,76,150,290,470,1500,5600,10000,341453,129,12,39.62051271121082,1.0297450062353164,10015.681118995417,23570.66029878197
1741161246,100,,Aggregated,596.200000,0.200000,13,19,27,37,76,150,290,470,1500,5600,10000,341598,129,13,39.75732591143122,1.0297450062353164,10015.681118995417,23564.041027757772
1741161247,100,,Aggregated,540.500000,0.200000,13,19,27,37,77,150,290,470,1500,5600,10000,341754,129,13,39.85021880107013,1.0297450062353164,10015.681118995417,23557.534071291044
1741161247,100,,Aggregated,540.500000,0.200000,13,19,28,37,77,150,290,470,1500,5600,10000,341860,129,13,39.91077773690349,1.0297450062353164,10015.681118995417,23553.075905341368
1741161248,100,,Aggregated,486.700000,0.200000,13,19,28,37,77,150,300,470,1500,5600,10000,341955,129,13,39.985855140351504,1.0297450062353164,10015.681118995417,23548.738737553187
1741161248,100,,Aggregated,486.700000,0.200000,13,19,28,37,77,150,300,480,1500,5600,10000,342070,129,13,40.07107835854616,1.0297450062353164,10015.681118995417,23543.071207647557
1741161249,100,,Aggregated,439.100000,0.100000,13,19,28,37,77,150,300,480,1500,5600,10000,342189,129,13,40.16235032809887,1.0297450062353164,10015.681118995417,23537.73211295512
1741161249,100,,Aggregated,439.100000,0.100000,13,19,28,37,77,150,300,480,1500,5600,10000,342292,129,13,40.19604000073267,1.0297450062353164,10015.681118995417,23533.422501840534
1741161250,100,,Aggregated,410.100000,0.100000,13,19,28,37,77,150,300,480,1500,5600,10000,342446,129,13,40.38087746880571,1.0297450062353164,10015.681118995417,23526.658585587218
1741161250,100,,Aggregated,410.100000,0.100000,13,19,28,38,78,150,300,480,1500,5600,10000,342548,129,13,40.48206070718157,1.0297450062353164,10015.681118995417,23522.72002755818
1741161251,100,,Aggregated,370.200000,0.100000,13,19,28,38,78,150,300,480,1500,5600,10000,342668,129,13,40.586627085670536,1.0297450062353164,10015.681118995417,23517.22014603056
1741161251,100,,Aggregated,370.200000,0.100000,13,19,28,38,78,150,300,480,1500,5600,10000,342800,129,13,40.70792489386169,1.0297450062353164,10015.681118995417,23511.232567094517
1741161252,100,,Aggregated,333.700000,0.100000,13,19,28,38,78,150,310,490,1500,5600,10000,342906,129,13,40.79827487048243,1.0297450062353164,10015.681118995417,23507.42015887736
1741161252,100,,Aggregated,333.700000,0.100000,13,19,28,38,78,150,310,490,1500,5600,10000,343035,129,13,40.89586427266222,1.0297450062353164,10015.681118995417,23501.44469223257
1741161253,100,,Aggregated,295.900000,0.100000,13,19,28,38,78,150,310,490,1500,5600,10000,343138,129,13,40.94853018954103,1.0297450062353164,10015.681118995417,23496.323744382727
1741161253,100,,Aggregated,295.900000,0.100000,13,19,28,38,78,160,310,490,1500,5600,10000,343252,129,13,41.03581369223106,1.0297450062353164,10015.681118995417,23491.754629251976
1741161254,100,,Aggregated,257.100000,0.100000,13,19,28,38,79,160,310,490,1500,5600,10000,343480,130,13,41.20533579233651,1.0297450062353164,10015.681118995417,23481.97479038081
1741161254,100,,Aggregated,257.100000,0.100000,13,19,28,38,79,160,310,490,1500,5600,10000,343748,130,13,41.245515555560395,1.0297450062353164,10015.681118995417,23470.647532494735
1741161255,100,,Aggregated,237.500000,0.000000,13,19,28,38,79,160,310,490,1500,5600,10000,344015,130,13,41.26994364524087,1.0297450062353164,10015.681118995417,23460.376317893115
1741161255,100,,Aggregated,237.500000,0.000000,13,19,28,38,79,160,310,490,1500,5600,10000,344349,130,13,41.28256718963392,1.0297450062353164,10015.681118995417,23444.84373411858
1741161256,100,,Aggregated,239.000000,0.000000,13,19,28,38,79,160,310,490,1500,5600,10000,344631,130,13,41.30849438645064,1.0297450062353164,10015.681118995417,23432.426914584004
1741161256,100,,Aggregated,239.000000,0.000000,13,19,28,38,79,160,310,490,1500,5600,10000,344899,130,13,41.32921432204805,1.0297450062353164,10015.681118995417,23419.861217341888
1741161257,100,,Aggregated,270.000000,0.100000,13,19,28,39,79,160,310,490,1500,5600,10000,345235,130,13,41.34043360784847,1.0297450062353164,10015.681118995417,23405.100459107565
1741161257,100,,Aggregated,270.000000,0.100000,13,19,28,39,79,160,310,490,1500,5600,10000,345559,130,13,41.354722035291886,1.0297450062353164,10015.681118995417,23389.74230449793
1741161258,100,,Aggregated,303.700000,0.100000,13,19,28,39,79,160,310,490,1500,5600,10000,345862,130,13,41.37138007772225,1.0297450062353164,10015.681118995417,23375.916371269464
1741161258,100,,Aggregated,303.700000,0.100000,13,19,28,39,79,160,310,490,1500,5600,10000,346124,130,13,41.383220623511946,1.0297450062353164,10015.681118995417,23365.406937975986
1741161259,100,,Aggregated,336.800000,0.100000,13,19,28,39,80,160,310,490,1500,5600,10000,346399,130,13,41.41013582656038,1.0297450062353164,10015.681118995417,23353.57659231118
1741161259,100,,Aggregated,336.800000,0.100000,13,19,29,39,80,160,310,490,1500,5600,10000,346660,130,13,41.44473731756466,1.0297450062353164,10015.681118995417,23342.684642012347
1741161260,100,,Aggregated,375.200000,0.100000,13,19,29,39,80,160,310,490,1500,5600,10000,346935,130,13,41.47550369638073,1.0297450062353164,10015.681118995417,23331.535028175305
1741161260,100,,Aggregated,375.200000,0.100000,13,19,29,39,80,160,310,490,1500,5600,10000,347207,130,13,41.50280459767493,1.0297450062353164,10015.681118995417,23320.178841440407
1741161261,100,,Aggregated,411.000000,0.100000,13,19,29,39,80,160,310,490,1500,5600,10000,347495,130,13,41.53923405902238,1.0297450062353164,10015.681118995417,23307.668895955336
1741161261,100,,Aggregated,411.000000,0.100000,13,19,29,39,80,160,310,490,1500,5600,10000,347824,130,13,41.54591205397495,1.0297450062353164,10015.681118995417,23292.037720226323
1741161262,100,,Aggregated,437.700000,0.100000,13,19,29,39,80,160,310,490,1500,10000,10000,348099,131,13,41.59729135593549,1.0297450062353164,10015.681118995417,23279.495985337504
1741161262,100,,Aggregated,437.700000,0.100000,13,19,29,39,80,160,310,490,1500,10000,10000,348405,131,13,41.624876466461494,1.0297450062353164,10015.681118995417,23266.88735236291
1741161263,100,,Aggregated,470.600000,0.100000,13,19,29,39,80,160,310,490,1500,10000,10000,348717,131,13,41.63421716040055,1.0297450062353164,10015.681118995417,23253.044428576755
1741161263,100,,Aggregated,470.600000,0.100000,13,19,29,40,81,160,310,490,1500,10000,10000,348995,131,13,41.65817991760455,1.0297450062353164,10015.681118995417,23242.14203928423
1741161264,100,,Aggregated,506.100000,0.200000,13,19,29,40,81,160,310,490,1500,10000,10000,349321,132,13,41.68363039145255,1.0297450062353164,10015.681118995417,23227.50375728914
1741161264,100,,Aggregated,506.100000,0.200000,13,19,29,40,81,160,310,490,1500,10000,10000,349588,132,13,41.7008321483137,1.0297450062353164,10015.681118995417,23216.066604116848
1741161265,100,,Aggregated,542.400000,0.200000,13,19,29,40,81,160,310,490,1500,10000,10000,349861,132,13,41.74065754282551,1.0297450062353164,10015.681118995417,23204.25246026279
1741161265,100,,Aggregated,542.400000,0.200000,13,19,29,40,81,160,310,490,1500,5600,10000,350178,132,13,41.755938212094,1.0297450062353164,10015.681118995417,23191.096762218072
1741161266,100,,Aggregated,576.900000,0.200000,13,20,29,40,81,160,310,490,1500,5600,10000,350450,132,13,41.77960091029141,1.0297450062353164,10015.681118995417,23178.160194036238
1741161266,100,,Aggregated,576.900000,0.200000,13,20,29,40,81,160,310,490,1500,5600,10000,350739,132,13,41.80336270094682,1.0297450062353164,10015.681118995417,23163.932639370018
1741161267,100,,Aggregated,580.200000,0.200000,13,20,29,40,81,160,310,490,1500,5600,10000,351054,132,13,41.8186007020387,1.0297450062353164,10015.681118995417,23152.108837956555
1741161267,100,,Aggregated,580.200000,0.200000,13,20,29,40,81,160,310,490,1500,5600,10000,351367,132,13,41.83128739748298,1.0297450062353164,10015.681118995417,23137.371460609564
1741161268,100,,Aggregated,579.800000,0.200000,13,20,29,40,81,160,310,490,1500,10000,10000,351668,133,13,41.87958691973175,1.0297450062353164,10015.681118995417,23123.94442769885
1741161268,100,,Aggregated,579.800000,0.200000,13,20,29,40,82,160,310,490,1500,10000,10000,351959,133,13,41.90601556505284,1.0297450062353164,10015.681118995417,23114.3322119906
1741161269,100,,Aggregated,580.500000,0.200000,13,20,30,41,82,160,310,490,1500,10000,10000,352225,133,13,41.94992500012301,1.0297450062353164,10015.681118995417,23104.54892185393
1741161269,100,,Aggregated,580.500000,0.200000,13,20,30,41,82,160,310,490,1500,10000,10000,352492,133,13,41.979940411626856,1.0297450062353164,10015.681118995417,23094.792613733076
1741161270,100,,Aggregated,576.600000,0.200000,13,20,30,41,82,160,310,490,1500,10000,10000,352779,133,13,42.00880220982895,1.0297450062353164,10015.681118995417,23083.88736574456
1741161270,100,,Aggregated,576.600000,0.200000,13,20,30,41,82,160,310,490,1500,10000,10000,353074,133,13,42.0331226900228,1.0297450062353164,10015.681118995417,23071.358375298096
1741161271,100,,Aggregated,578.800000,0.300000,13,20,30,41,82,160,310,490,1500,10000,10000,353392,133,13,42.05750283256609,1.0297450062353164,10015.681118995417,23057.730305156878
1741161271,100,,Aggregated,578.800000,0.300000,13,20,30,41,82,160,310,490,1500,10000,10000,353698,134,13,42.05847309235148,1.0297450062353164,10015.681118995417,23044.923663690493
1741161272,100,,Aggregated,581.200000,0.300000,13,20,30,41,82,160,310,490,1500,10000,10000,353974,134,13,42.086139904255155,1.0297450062353164,10015.681118995417,23032.065965296886
1741161272,100,,Aggregated,581.200000,0.300000,13,20,30,41,82,160,310,490,1500,10000,10000,354250,134,13,42.10226355473231,1.0297450062353164,10015.681118995417,23020.460728299222
1741161273,100,,Aggregated,583.900000,0.300000,13,20,30,41,82,160,310,490,1500,10000,10000,354570,134,13,42.12284425501254,1.0297450062353164,10015.681118995417,23007.165174718673
1741161273,100,,Aggregated,583.900000,0.300000,13,20,30,41,82,160,310,490,1500,10000,10000,354857,134,13,42.14597152332495,1.0297450062353164,10015.681118995417,22994.80288961469
1741161274,100,,Aggregated,584.500000,0.300000,13,20,30,41,83,160,310,490,1500,10000,10000,355197,134,13,42.158478704019636,1.0297450062353164,10015.681118995417,22981.157853247634
1741161274,100,,Aggregated,584.500000,0.300000,13,20,30,42,83,160,310,490,1500,10000,10000,355429,134,13,42.194635984665055,1.0297450062353164,10015.681118995417,22973.833637660406
1741161275,100,,Aggregated,582.000000,0.300000,13,20,30,42,83,160,310,490,1500,10000,10000,355716,135,13,42.24091377464957,1.0297450062353164,10015.681118995417,22962.416621686963
1741161275,100,,Aggregated,582.000000,0.300000,13,20,30,42,83,160,310,490,1500,10000,10000,356030,135,13,42.24743630207318,1.0297450062353164,10015.681118995417,22950.42290256439
1741161276,100,,Aggregated,582.600000,0.300000,13,20,30,42,83,160,310,490,1500,10000,10000,356295,135,13,42.27940156860588,1.0297450062353164,10015.681118995417,22939.138037300552
1741161276,100,,Aggregated,582.600000,0.300000,13,20,30,42,83,160,310,490,1500,10000,10000,356610,135,13,42.30114427521462,1.0297450062353164,10015.681118995417,22925.89354196461
1741161277,100,,Aggregated,580.800000,0.200000,13,20,31,42,83,160,310,490,1500,10000,10000,356905,135,13,42.30624209857551,1.0297450062353164,10015.681118995417,22913.143169751052
1741161277,100,,Aggregated,580.800000,0.200000,13,20,31,42,83,160,310,490,1500,10000,10000,357172,135,13,42.3400364364067,1.0297450062353164,10015.681118995417,22902.396722027483
1741161278,100,,Aggregated,581.700000,0.300000,13,20,31,42,83,160,310,490,1500,10000,10000,357478,135,13,42.37495619598999,1.0297450062353164,10015.681118995417,22890.46927083625
1741161278,100,,Aggregated,581.700000,0.300000,13,20,31,42,83,160,310,490,1500,10000,10000,357800,135,13,42.38686598622999,1.0297450062353164,10015.681118995417,22876.683286752377
1741161279,100,,Aggregated,581.900000,0.300000,13,20,31,42,84,160,310,490,1500,10000,10000,358074,135,13,42.4129824765141,1.0297450062353164,10015.681118995417,22864.78911342348
1741161279,100,,Aggregated,581.900000,0.300000,13,20,31,42,84,160,310,490,1500,10000,10000,358389,135,13,42.43709019994854,1.0297450062353164,10015.681118995417,22852.108128318672
1741161280,100,,Aggregated,577.400000,0.300000,13,20,31,43,84,160,310,490,1500,10000,10000,358672,135,13,42.447131508247644,1.0297450062353164,10015.681118995417,22839.984183320696
1741161280,100,,Aggregated,577.400000,0.300000,13,20,31,43,84,160,310,490,1500,10000,10000,358954,135,13,42.4879772111163,1.0297450062353164,10015.681118995417,22828.59942778183
1741161281,100,,Aggregated,582.700000,0.200000,13,20,31,43,84,160,310,480,1500,10000,10000,359294,135,13,42.498268502230175,1.0297450062353164,10015.681118995417,22815.333768445897
1741161281,100,,Aggregated,582.700000,0.200000,13,20,31,43,84,160,300,480,1500,10000,10000,359591,135,13,42.51483442014215,1.0297450062353164,10015.681118995417,22802.39226788212
1741161282,100,,Aggregated,585.500000,0.200000,13,20,31,43,84,160,300,480,1500,10000,10000,359850,135,13,42.546492768314856,1.0297450062353164,10015.681118995417,22791.381767403083
1741161282,100,,Aggregated,585.500000,0.200000,13,20,31,43,84,160,300,480,1500,5600,10000,360207,135,13,42.5569296857496,1.0297450062353164,10015.681118995417,22776.545772292044
1741161283,100,,Aggregated,584.200000,0.200000,13,20,31,43,84,160,300,480,1500,5600,10000,360491,135,13,42.569440026557025,1.0297450062353164,10015.681118995417,22763.790724317667
1741161283,100,,Aggregated,584.200000,0.200000,13,20,31,43,84,160,300,480,1500,5600,10000,360772,135,13,42.59664529214731,1.0297450062353164,10015.681118995417,22752.413441176144
1741161284,100,,Aggregated,585.500000,0.100000,13,20,31,43,84,160,300,480,1500,5600,10000,361110,135,13,42.604597867954006,1.0297450062353164,10015.681118995417,22740.17019744676
